PDB,Ligand,Code,Pose Number,Resolution(A),Ligand Occupation Factor,Ki(M),log(Ki),pKi,RMSD(A),Torsions,Q,Average Q,Ligand B-factor(A2),Receptor B-factor(A2),B-factor ratio (Ligand/Receptor),C,N,O,P,S,F,Cl,Br,Affinity(kcal/mol),Gauss 1,Gauss 2,Repulsion,Hydrophobic,Hydrogen,Torsional
5QB4,lig_39,lig_789,4,1.8,1.0,ND,ND,ND,1.347, 97,0.001999999999999953,4.76190476190465e-05,0.0,34.04215111478111,0.0,15,10,6,0,2,0,0,0,-14.969,142.372,2013.133,4.673,7.293,4.21,1.9912260756924949
5QB4,lig_39,lig_789,7,1.8,1.0,ND,ND,ND,18.221, 97,0.001999999999999953,4.76190476190465e-05,0.0,34.04215111478111,0.0,15,10,6,0,2,0,0,0,-13.844,124.697,1587.061,2.777,8.542,4.757,1.9912260756924949
5QB4,lig_39,lig_789,6,1.8,1.0,ND,ND,ND,18.072, 97,0.001999999999999953,4.76190476190465e-05,0.0,34.04215111478111,0.0,15,10,6,0,2,0,0,0,-14.116,110.197,1603.766,3.055,10.312,6.23,1.9912260756924949
5QB4,lig_39,lig_789,8,1.8,1.0,ND,ND,ND,2.224, 97,0.001999999999999953,4.76190476190465e-05,0.0,34.04215111478111,0.0,15,10,6,0,2,0,0,0,-13.556,111.455,1758.814,1.592,9.509,1.682,1.9912260756924949
5QB4,lig_39,lig_789,9,1.8,1.0,ND,ND,ND,13.956, 97,0.001999999999999953,4.76190476190465e-05,0.0,34.04215111478111,0.0,15,10,6,0,2,0,0,0,-13.331,101.664,1658.026,2.486,4.168,4.492,1.9912260756924949
5QB4,lig_39,lig_789,1,1.8,1.0,ND,ND,ND,0.0, 97,0.001999999999999953,4.76190476190465e-05,0.0,34.04215111478111,0.0,15,10,6,0,2,0,0,0,-15.649,132.566,2002.15,3.721,9.221,4.597,1.9912260756924949
5QB4,lig_39,lig_789,5,1.8,1.0,ND,ND,ND,18.256, 97,0.001999999999999953,4.76190476190465e-05,0.0,34.04215111478111,0.0,15,10,6,0,2,0,0,0,-15.057,134.263,1774.748,3.929,7.906,6.129,1.9912260756924949
5QB4,lig_39,lig_789,2,1.8,1.0,ND,ND,ND,1.382, 97,0.001999999999999953,4.76190476190465e-05,0.0,34.04215111478111,0.0,15,10,6,0,2,0,0,0,-15.594,147.129,2045.521,5.36,12.021,5.364,1.9912260756924949
5QB4,lig_39,lig_789,3,1.8,1.0,ND,ND,ND,1.838, 97,0.001999999999999953,4.76190476190465e-05,0.0,34.04215111478111,0.0,15,10,6,0,2,0,0,0,-15.288,147.291,2012.657,4.476,13.336,3.822,1.9912260756924949
5QB4,lig_66,lig_2131,4,1.8,1.0,ND,ND,ND,3.914, 2,0.0009999999999999142,3.03030303030277e-05,0.0,34.04215111478111,0.0,22,6,0,0,0,0,0,0,-9.241,63.462,1128.193,1.49,45.37,2.772,0.47712125471966244
5QB4,lig_66,lig_2131,7,1.8,1.0,ND,ND,ND,18.669, 2,0.0009999999999999142,3.03030303030277e-05,0.0,34.04215111478111,0.0,22,6,0,0,0,0,0,0,-9.532,90.089,1248.36,2.64,59.86,1.266,0.47712125471966244
5QB4,lig_66,lig_2131,6,1.8,1.0,ND,ND,ND,2.668, 2,0.0009999999999999142,3.03030303030277e-05,0.0,34.04215111478111,0.0,22,6,0,0,0,0,0,0,-9.129,55.617,1148.383,2.366,22.372,5.489,0.47712125471966244
5QB4,lig_66,lig_2131,8,1.8,1.0,ND,ND,ND,4.836, 2,0.0009999999999999142,3.03030303030277e-05,0.0,34.04215111478111,0.0,22,6,0,0,0,0,0,0,-8.99,57.525,1129.867,1.198,47.526,2.096,0.47712125471966244
5QB4,lig_66,lig_2131,9,1.8,1.0,ND,ND,ND,2.699, 2,0.0009999999999999142,3.03030303030277e-05,0.0,34.04215111478111,0.0,22,6,0,0,0,0,0,0,-9.314,61.108,1204.515,3.147,18.777,6.298,0.47712125471966244
5QB4,lig_66,lig_2131,1,1.8,1.0,ND,ND,ND,0.0, 2,0.0009999999999999142,3.03030303030277e-05,0.0,34.04215111478111,0.0,22,6,0,0,0,0,0,0,-9.832,81.836,1331.087,2.107,21.58,3.151,0.47712125471966244
5QB4,lig_66,lig_2131,5,1.8,1.0,ND,ND,ND,5.257, 2,0.0009999999999999142,3.03030303030277e-05,0.0,34.04215111478111,0.0,22,6,0,0,0,0,0,0,-9.415,66.738,1096.994,1.97,48.352,3.713,0.47712125471966244
5QB4,lig_66,lig_2131,2,1.8,1.0,ND,ND,ND,17.96, 2,0.0009999999999999142,3.03030303030277e-05,0.0,34.04215111478111,0.0,22,6,0,0,0,0,0,0,-9.519,89.502,1374.214,3.347,52.608,1.546,0.47712125471966244
5QB4,lig_66,lig_2131,3,1.8,1.0,ND,ND,ND,4.563, 2,0.0009999999999999142,3.03030303030277e-05,0.0,34.04215111478111,0.0,22,6,0,0,0,0,0,0,-9.683,61.067,1237.272,2.899,57.168,4.043,0.47712125471966244
5QB4,lig_91,lig_3932,4,1.8,1.0,ND,ND,ND,16.692, 2,0.0009999999999999142,3.124999999999732e-05,0.0,34.04215111478111,0.0,21,6,0,0,0,0,0,0,-9.215,102.234,1317.294,3.382,58.908,0.381,0.47712125471966244
5QB4,lig_91,lig_3932,7,1.8,1.0,ND,ND,ND,3.657, 2,0.0009999999999999142,3.124999999999732e-05,0.0,34.04215111478111,0.0,21,6,0,0,0,0,0,0,-8.82,48.047,1120.025,2.518,18.616,6.055,0.47712125471966244
5QB4,lig_91,lig_3932,6,1.8,1.0,ND,ND,ND,4.116, 2,0.0009999999999999142,3.124999999999732e-05,0.0,34.04215111478111,0.0,21,6,0,0,0,0,0,0,-8.991,54.506,1014.941,2.825,48.571,5.618,0.47712125471966244
5QB4,lig_91,lig_3932,8,1.8,1.0,ND,ND,ND,1.964, 2,0.0009999999999999142,3.124999999999732e-05,0.0,34.04215111478111,0.0,21,6,0,0,0,0,0,0,-8.878,56.254,1163.635,2.391,42.343,3.651,0.47712125471966244
5QB4,lig_91,lig_3932,9,1.8,1.0,ND,ND,ND,2.654, 2,0.0009999999999999142,3.124999999999732e-05,0.0,34.04215111478111,0.0,21,6,0,0,0,0,0,0,-8.797,53.435,1089.401,2.128,38.276,4.234,0.47712125471966244
5QB4,lig_91,lig_3932,1,1.8,1.0,ND,ND,ND,0.0, 2,0.0009999999999999142,3.124999999999732e-05,0.0,34.04215111478111,0.0,21,6,0,0,0,0,0,0,-9.587,56.944,1152.594,2.307,53.58,4.279,0.47712125471966244
5QB4,lig_91,lig_3932,5,1.8,1.0,ND,ND,ND,2.655, 2,0.0009999999999999142,3.124999999999732e-05,0.0,34.04215111478111,0.0,21,6,0,0,0,0,0,0,-9.311,66.112,1085.348,2.537,46.098,4.59,0.47712125471966244
5QB4,lig_91,lig_3932,2,1.8,1.0,ND,ND,ND,6.392, 2,0.0009999999999999142,3.124999999999732e-05,0.0,34.04215111478111,0.0,21,6,0,0,0,0,0,0,-9.366,83.975,1059.276,1.77,36.277,3.34,0.47712125471966244
5QB4,lig_91,lig_3932,3,1.8,1.0,ND,ND,ND,1.913, 2,0.0009999999999999142,3.124999999999732e-05,0.0,34.04215111478111,0.0,21,6,0,0,0,0,0,0,-9.127,56.303,1128.171,1.722,46.637,3.247,0.47712125471966244
5QB4,lig_94,lig_3989,4,1.8,1.0,ND,ND,ND,3.563, 10,-1.001,-0.02176086956521739,0.0,34.04215111478111,0.0,29,6,2,0,0,3,0,0,-8.466,87.747,1589.953,2.39,40.348,3.509,1.041392685158225
5QB4,lig_94,lig_3989,7,1.8,1.0,ND,ND,ND,5.597, 10,-1.001,-0.02176086956521739,0.0,34.04215111478111,0.0,29,6,2,0,0,3,0,0,-8.367,57.503,1502.18,2.22,53.744,4.895,1.041392685158225
5QB4,lig_94,lig_3989,6,1.8,1.0,ND,ND,ND,3.87, 10,-1.001,-0.02176086956521739,0.0,34.04215111478111,0.0,29,6,2,0,0,3,0,0,-8.312,68.094,1566.276,4.461,41.283,7.436,1.041392685158225
5QB4,lig_94,lig_3989,8,1.8,1.0,ND,ND,ND,1.911, 10,-1.001,-0.02176086956521739,0.0,34.04215111478111,0.0,29,6,2,0,0,3,0,0,-8.458,82.63,1556.376,2.442,45.735,3.871,1.041392685158225
5QB4,lig_94,lig_3989,9,1.8,1.0,ND,ND,ND,2.385, 10,-1.001,-0.02176086956521739,0.0,34.04215111478111,0.0,29,6,2,0,0,3,0,0,-7.892,66.73,1466.29,2.075,41.945,3.889,1.041392685158225
5QB4,lig_94,lig_3989,1,1.8,1.0,ND,ND,ND,0.0, 10,-1.001,-0.02176086956521739,0.0,34.04215111478111,0.0,29,6,2,0,0,3,0,0,-9.293,87.728,1604.787,3.555,45.142,6.927,1.041392685158225
5QB4,lig_94,lig_3989,5,1.8,1.0,ND,ND,ND,3.702, 10,-1.001,-0.02176086956521739,0.0,34.04215111478111,0.0,29,6,2,0,0,3,0,0,-8.67,87.031,1691.205,1.863,50.955,1.751,1.041392685158225
5QB4,lig_94,lig_3989,2,1.8,1.0,ND,ND,ND,3.612, 10,-1.001,-0.02176086956521739,0.0,34.04215111478111,0.0,29,6,2,0,0,3,0,0,-8.367,82.758,1511.645,3.477,43.401,5.656,1.041392685158225
5QB4,lig_94,lig_3989,3,1.8,1.0,ND,ND,ND,3.699, 10,-1.001,-0.02176086956521739,0.0,34.04215111478111,0.0,29,6,2,0,0,3,0,0,-8.177,67.45,1506.18,4.057,56.874,6.161,1.041392685158225
5QB4,lig_86,lig_3780,4,1.8,1.0,ND,ND,ND,1.834, 46,-0.0010000000000000009,-3.4482758620689684e-05,0.0,34.04215111478111,0.0,22,3,3,0,0,0,0,0,-12.69,96.359,1602.288,2.027,38.721,1.369,1.6720978579357175
5QB4,lig_86,lig_3780,7,1.8,1.0,ND,ND,ND,18.359, 46,-0.0010000000000000009,-3.4482758620689684e-05,0.0,34.04215111478111,0.0,22,3,3,0,0,0,0,0,-11.947,92.366,1410.408,0.851,29.567,1.116,1.6720978579357175
5QB4,lig_86,lig_3780,6,1.8,1.0,ND,ND,ND,2.13, 46,-0.0010000000000000009,-3.4482758620689684e-05,0.0,34.04215111478111,0.0,22,3,3,0,0,0,0,0,-12.317,97.949,1495.183,1.597,45.967,0.658,1.6720978579357175
5QB4,lig_86,lig_3780,8,1.8,1.0,ND,ND,ND,15.864, 46,-0.0010000000000000009,-3.4482758620689684e-05,0.0,34.04215111478111,0.0,22,3,3,0,0,0,0,0,-11.823,77.867,1245.227,1.377,55.673,2.572,1.6720978579357175
5QB4,lig_86,lig_3780,9,1.8,1.0,ND,ND,ND,18.305, 46,-0.0010000000000000009,-3.4482758620689684e-05,0.0,34.04215111478111,0.0,22,3,3,0,0,0,0,0,-11.747,114.681,1350.692,1.062,34.038,0.0,1.6720978579357175
5QB4,lig_86,lig_3780,1,1.8,1.0,ND,ND,ND,0.0, 46,-0.0010000000000000009,-3.4482758620689684e-05,0.0,34.04215111478111,0.0,22,3,3,0,0,0,0,0,-13.569,108.062,1535.385,1.802,74.429,0.327,1.6720978579357175
5QB4,lig_86,lig_3780,5,1.8,1.0,ND,ND,ND,18.037, 46,-0.0010000000000000009,-3.4482758620689684e-05,0.0,34.04215111478111,0.0,22,3,3,0,0,0,0,0,-12.405,130.751,1302.775,2.368,39.942,2.128,1.6720978579357175
5QB4,lig_86,lig_3780,2,1.8,1.0,ND,ND,ND,2.771, 46,-0.0010000000000000009,-3.4482758620689684e-05,0.0,34.04215111478111,0.0,22,3,3,0,0,0,0,0,-13.203,129.044,1639.061,3.659,56.006,1.187,1.6720978579357175
5QB4,lig_86,lig_3780,3,1.8,1.0,ND,ND,ND,1.656, 46,-0.0010000000000000009,-3.4482758620689684e-05,0.0,34.04215111478111,0.0,22,3,3,0,0,0,0,0,-12.713,95.85,1603.017,1.265,44.447,0.0,1.6720978579357175
5QB4,lig_17,lig_296,4,1.8,1.0,ND,ND,ND,1.956, 10,2.0009999999999994,0.04083673469387754,0.0,34.04215111478111,0.0,19,10,5,0,2,0,0,0,-7.609,58.034,1482.083,2.286,21.715,4.23,1.041392685158225
5QB4,lig_17,lig_296,7,1.8,1.0,ND,ND,ND,3.39, 10,2.0009999999999994,0.04083673469387754,0.0,34.04215111478111,0.0,19,10,5,0,2,0,0,0,-7.434,65.876,1359.569,2.483,24.897,4.544,1.041392685158225
5QB4,lig_17,lig_296,6,1.8,1.0,ND,ND,ND,2.863, 10,2.0009999999999994,0.04083673469387754,0.0,34.04215111478111,0.0,19,10,5,0,2,0,0,0,-7.361,68.516,1358.98,2.419,24.488,4.142,1.041392685158225
5QB4,lig_17,lig_296,8,1.8,1.0,ND,ND,ND,5.245, 10,2.0009999999999994,0.04083673469387754,0.0,34.04215111478111,0.0,19,10,5,0,2,0,0,0,-7.331,58.524,1356.73,3.747,17.466,7.042,1.041392685158225
5QB4,lig_17,lig_296,9,1.8,1.0,ND,ND,ND,2.769, 10,2.0009999999999994,0.04083673469387754,0.0,34.04215111478111,0.0,19,10,5,0,2,0,0,0,-7.163,52.858,1413.162,1.788,19.466,3.485,1.041392685158225
5QB4,lig_17,lig_296,1,1.8,1.0,ND,ND,ND,0.0, 10,2.0009999999999994,0.04083673469387754,0.0,34.04215111478111,0.0,19,10,5,0,2,0,0,0,-8.752,82.236,1556.535,5.034,26.991,8.577,1.041392685158225
5QB4,lig_17,lig_296,5,1.8,1.0,ND,ND,ND,3.007, 10,2.0009999999999994,0.04083673469387754,0.0,34.04215111478111,0.0,19,10,5,0,2,0,0,0,-8.226,67.82,1516.665,3.191,26.205,5.916,1.041392685158225
5QB4,lig_17,lig_296,2,1.8,1.0,ND,ND,ND,3.493, 10,2.0009999999999994,0.04083673469387754,0.0,34.04215111478111,0.0,19,10,5,0,2,0,0,0,-8.056,66.801,1491.39,6.123,25.649,10.0,1.041392685158225
5QB4,lig_17,lig_296,3,1.8,1.0,ND,ND,ND,1.78, 10,2.0009999999999994,0.04083673469387754,0.0,34.04215111478111,0.0,19,10,5,0,2,0,0,0,-7.274,66.712,1413.919,4.335,16.997,6.714,1.041392685158225
5QB4,lig_10,lig_212,4,1.8,1.0,ND,ND,ND,2.031, 5,0.9989999999999999,0.022704545454545453,0.0,34.04215111478111,0.0,18,10,4,0,2,0,0,0,-9.257,64.422,1424.677,2.473,24.138,5.004,0.7781512503836436
5QB4,lig_10,lig_212,7,1.8,1.0,ND,ND,ND,19.335, 5,0.9989999999999999,0.022704545454545453,0.0,34.04215111478111,0.0,18,10,4,0,2,0,0,0,-7.936,55.815,1223.54,1.472,26.889,2.962,0.7781512503836436
5QB4,lig_10,lig_212,6,1.8,1.0,ND,ND,ND,3.333, 5,0.9989999999999999,0.022704545454545453,0.0,34.04215111478111,0.0,18,10,4,0,2,0,0,0,-7.977,56.476,1310.506,0.803,34.852,0.8,0.7781512503836436
5QB4,lig_10,lig_212,8,1.8,1.0,ND,ND,ND,6.37, 5,0.9989999999999999,0.022704545454545453,0.0,34.04215111478111,0.0,18,10,4,0,2,0,0,0,-7.551,56.337,1120.515,3.774,9.378,7.395,0.7781512503836436
5QB4,lig_10,lig_212,9,1.8,1.0,ND,ND,ND,7.696, 5,0.9989999999999999,0.022704545454545453,0.0,34.04215111478111,0.0,18,10,4,0,2,0,0,0,-7.514,61.28,1214.758,1.379,7.867,2.812,0.7781512503836436
5QB4,lig_10,lig_212,1,1.8,1.0,ND,ND,ND,0.0, 5,0.9989999999999999,0.022704545454545453,0.0,34.04215111478111,0.0,18,10,4,0,2,0,0,0,-9.458,78.537,1411.461,2.403,21.214,4.773,0.7781512503836436
5QB4,lig_10,lig_212,5,1.8,1.0,ND,ND,ND,4.336, 5,0.9989999999999999,0.022704545454545453,0.0,34.04215111478111,0.0,18,10,4,0,2,0,0,0,-8.491,74.414,1219.802,2.813,30.404,4.792,0.7781512503836436
5QB4,lig_10,lig_212,2,1.8,1.0,ND,ND,ND,1.9, 5,0.9989999999999999,0.022704545454545453,0.0,34.04215111478111,0.0,18,10,4,0,2,0,0,0,-9.736,86.699,1474.796,2.928,19.187,5.146,0.7781512503836436
5QB4,lig_10,lig_212,3,1.8,1.0,ND,ND,ND,6.156, 5,0.9989999999999999,0.022704545454545453,0.0,34.04215111478111,0.0,18,10,4,0,2,0,0,0,-8.982,76.866,1311.437,2.581,18.071,5.233,0.7781512503836436
5QB4,lig_3,lig_158,4,1.8,1.0,ND,ND,ND,3.132, 10,1.9979999999999998,0.04077551020408163,0.0,34.04215111478111,0.0,19,10,5,0,2,0,0,0,-7.722,75.824,1435.049,2.523,31.81,3.627,1.041392685158225
5QB4,lig_3,lig_158,7,1.8,1.0,ND,ND,ND,2.084, 10,1.9979999999999998,0.04077551020408163,0.0,34.04215111478111,0.0,19,10,5,0,2,0,0,0,-7.939,67.973,1406.596,4.13,17.497,8.071,1.041392685158225
5QB4,lig_3,lig_158,6,1.8,1.0,ND,ND,ND,2.178, 10,1.9979999999999998,0.04077551020408163,0.0,34.04215111478111,0.0,19,10,5,0,2,0,0,0,-8.138,72.748,1435.163,3.87,21.29,7.424,1.041392685158225
5QB4,lig_3,lig_158,8,1.8,1.0,ND,ND,ND,3.586, 10,1.9979999999999998,0.04077551020408163,0.0,34.04215111478111,0.0,19,10,5,0,2,0,0,0,-7.568,64.902,1366.936,2.109,33.8,3.843,1.041392685158225
5QB4,lig_3,lig_158,9,1.8,1.0,ND,ND,ND,2.368, 10,1.9979999999999998,0.04077551020408163,0.0,34.04215111478111,0.0,19,10,5,0,2,0,0,0,-7.517,58.901,1396.241,3.375,16.937,6.597,1.041392685158225
5QB4,lig_3,lig_158,1,1.8,1.0,ND,ND,ND,0.0, 10,1.9979999999999998,0.04077551020408163,0.0,34.04215111478111,0.0,19,10,5,0,2,0,0,0,-8.796,95.396,1554.136,4.661,21.746,7.689,1.041392685158225
5QB4,lig_3,lig_158,5,1.8,1.0,ND,ND,ND,6.624, 10,1.9979999999999998,0.04077551020408163,0.0,34.04215111478111,0.0,19,10,5,0,2,0,0,0,-7.936,72.188,1339.366,3.235,15.06,7.27,1.041392685158225
5QB4,lig_3,lig_158,2,1.8,1.0,ND,ND,ND,3.207, 10,1.9979999999999998,0.04077551020408163,0.0,34.04215111478111,0.0,19,10,5,0,2,0,0,0,-8.518,103.529,1584.495,3.109,33.089,3.303,1.041392685158225
5QB4,lig_3,lig_158,3,1.8,1.0,ND,ND,ND,18.875, 10,1.9979999999999998,0.04077551020408163,0.0,34.04215111478111,0.0,19,10,5,0,2,0,0,0,-8.165,92.439,1408.81,4.551,27.969,7.044,1.041392685158225
5QB4,lig_16,lig_275,4,1.8,1.0,ND,ND,ND,5.613, 7,1.001,0.02129787234042553,0.0,34.04215111478111,0.0,20,9,4,0,3,0,0,0,-8.501,81.262,1545.301,3.131,15.579,4.361,0.9030899869919435
5QB4,lig_16,lig_275,7,1.8,1.0,ND,ND,ND,2.148, 7,1.001,0.02129787234042553,0.0,34.04215111478111,0.0,20,9,4,0,3,0,0,0,-8.342,69.673,1516.914,3.865,17.693,5.905,0.9030899869919435
5QB4,lig_16,lig_275,6,1.8,1.0,ND,ND,ND,3.157, 7,1.001,0.02129787234042553,0.0,34.04215111478111,0.0,20,9,4,0,3,0,0,0,-7.68,52.974,1475.549,4.385,21.632,6.244,0.9030899869919435
5QB4,lig_16,lig_275,8,1.8,1.0,ND,ND,ND,4.033, 7,1.001,0.02129787234042553,0.0,34.04215111478111,0.0,20,9,4,0,3,0,0,0,-7.597,54.223,1311.613,1.911,31.143,3.414,0.9030899869919435
5QB4,lig_16,lig_275,9,1.8,1.0,ND,ND,ND,2.22, 7,1.001,0.02129787234042553,0.0,34.04215111478111,0.0,20,9,4,0,3,0,0,0,-7.459,63.541,1328.072,2.125,26.503,2.965,0.9030899869919435
5QB4,lig_16,lig_275,1,1.8,1.0,ND,ND,ND,0.0, 7,1.001,0.02129787234042553,0.0,34.04215111478111,0.0,20,9,4,0,3,0,0,0,-8.479,64.23,1416.054,3.106,19.726,6.297,0.9030899869919435
5QB4,lig_16,lig_275,5,1.8,1.0,ND,ND,ND,3.815, 7,1.001,0.02129787234042553,0.0,34.04215111478111,0.0,20,9,4,0,3,0,0,0,-7.915,61.356,1193.944,3.43,32.276,6.96,0.9030899869919435
5QB4,lig_16,lig_275,2,1.8,1.0,ND,ND,ND,3.448, 7,1.001,0.02129787234042553,0.0,34.04215111478111,0.0,20,9,4,0,3,0,0,0,-8.463,64.999,1446.119,4.013,32.759,6.436,0.9030899869919435
5QB4,lig_16,lig_275,3,1.8,1.0,ND,ND,ND,1.816, 7,1.001,0.02129787234042553,0.0,34.04215111478111,0.0,20,9,4,0,3,0,0,0,-8.085,62.053,1388.717,1.787,20.41,3.841,0.9030899869919435
5QB4,lig_96,lig_4300,4,1.8,1.0,ND,ND,ND,4.192, 8,1.001,0.02176086956521739,0.0,34.04215111478111,0.0,21,8,6,0,2,0,0,0,-7.717,68.231,1486.936,2.826,36.726,2.972,0.9542425094393249
5QB4,lig_96,lig_4300,7,1.8,1.0,ND,ND,ND,2.669, 8,1.001,0.02176086956521739,0.0,34.04215111478111,0.0,21,8,6,0,2,0,0,0,-7.601,54.166,1361.906,1.162,28.253,2.857,0.9542425094393249
5QB4,lig_96,lig_4300,6,1.8,1.0,ND,ND,ND,3.824, 8,1.001,0.02176086956521739,0.0,34.04215111478111,0.0,21,8,6,0,2,0,0,0,-7.864,69.733,1434.616,1.502,35.792,1.896,0.9542425094393249
5QB4,lig_96,lig_4300,8,1.8,1.0,ND,ND,ND,4.47, 8,1.001,0.02176086956521739,0.0,34.04215111478111,0.0,21,8,6,0,2,0,0,0,-7.472,53.959,1392.101,3.505,34.338,5.228,0.9542425094393249
5QB4,lig_96,lig_4300,9,1.8,1.0,ND,ND,ND,4.28, 8,1.001,0.02176086956521739,0.0,34.04215111478111,0.0,21,8,6,0,2,0,0,0,-7.228,54.905,1510.691,1.092,23.368,0.666,0.9542425094393249
5QB4,lig_96,lig_4300,1,1.8,1.0,ND,ND,ND,0.0, 8,1.001,0.02176086956521739,0.0,34.04215111478111,0.0,21,8,6,0,2,0,0,0,-8.589,58.559,1417.983,2.577,29.858,6.387,0.9542425094393249
5QB4,lig_96,lig_4300,5,1.8,1.0,ND,ND,ND,8.614, 8,1.001,0.02176086956521739,0.0,34.04215111478111,0.0,21,8,6,0,2,0,0,0,-7.698,74.859,1341.155,3.299,13.484,5.917,0.9542425094393249
5QB4,lig_96,lig_4300,2,1.8,1.0,ND,ND,ND,3.764, 8,1.001,0.02176086956521739,0.0,34.04215111478111,0.0,21,8,6,0,2,0,0,0,-8.283,61.71,1412.782,4.741,34.267,8.316,0.9542425094393249
5QB4,lig_96,lig_4300,3,1.8,1.0,ND,ND,ND,3.842, 8,1.001,0.02176086956521739,0.0,34.04215111478111,0.0,21,8,6,0,2,0,0,0,-8.18,58.39,1359.402,4.419,34.063,8.31,0.9542425094393249
5QB4,lig_77,lig_3254,4,1.8,1.0,ND,ND,ND,3.412, 72,-0.0030000000000000027,-9.375000000000008e-05,0.0,34.04215111478111,0.0,21,2,7,0,1,0,0,0,-14.386,109.657,1677.332,2.032,53.285,1.881,1.863322860120456
5QB4,lig_77,lig_3254,1,1.8,1.0,ND,ND,ND,0.0, 72,-0.0030000000000000027,-9.375000000000008e-05,0.0,34.04215111478111,0.0,21,2,7,0,1,0,0,0,-15.784,159.416,1893.03,5.166,99.354,0.831,1.863322860120456
5QB4,lig_77,lig_3254,5,1.8,1.0,ND,ND,ND,14.499, 72,-0.0030000000000000027,-9.375000000000008e-05,0.0,34.04215111478111,0.0,21,2,7,0,1,0,0,0,-14.048,87.961,1521.256,2.158,62.686,3.839,1.863322860120456
5QB4,lig_77,lig_3254,2,1.8,1.0,ND,ND,ND,2.293, 72,-0.0030000000000000027,-9.375000000000008e-05,0.0,34.04215111478111,0.0,21,2,7,0,1,0,0,0,-15.015,126.139,1820.5,1.944,60.739,0.0,1.863322860120456
5QB4,lig_77,lig_3254,3,1.8,1.0,ND,ND,ND,3.325, 72,-0.0030000000000000027,-9.375000000000008e-05,0.0,34.04215111478111,0.0,21,2,7,0,1,0,0,0,-14.348,120.065,1712.671,1.551,55.684,0.0,1.863322860120456
5QB4,lig_36,lig_634,4,1.8,1.0,ND,ND,ND,17.892, 5,0.0009999999999999731,2.2727272727272116e-05,0.0,34.04215111478111,0.0,18,8,5,0,4,0,0,0,-8.274,83.398,1326.068,3.717,10.106,5.258,0.7781512503836436
5QB4,lig_36,lig_634,7,1.8,1.0,ND,ND,ND,4.471, 5,0.0009999999999999731,2.2727272727272116e-05,0.0,34.04215111478111,0.0,18,8,5,0,4,0,0,0,-7.987,77.832,1198.306,3.692,31.57,4.917,0.7781512503836436
5QB4,lig_36,lig_634,6,1.8,1.0,ND,ND,ND,1.542, 5,0.0009999999999999731,2.2727272727272116e-05,0.0,34.04215111478111,0.0,18,8,5,0,4,0,0,0,-8.009,63.742,1355.827,2.603,12.16,3.922,0.7781512503836436
5QB4,lig_36,lig_634,8,1.8,1.0,ND,ND,ND,6.537, 5,0.0009999999999999731,2.2727272727272116e-05,0.0,34.04215111478111,0.0,18,8,5,0,4,0,0,0,-7.94,68.991,1407.527,2.643,6.302,3.361,0.7781512503836436
5QB4,lig_36,lig_634,9,1.8,1.0,ND,ND,ND,2.745, 5,0.0009999999999999731,2.2727272727272116e-05,0.0,34.04215111478111,0.0,18,8,5,0,4,0,0,0,-8.075,47.979,1364.756,1.747,22.315,3.106,0.7781512503836436
5QB4,lig_36,lig_634,1,1.8,1.0,ND,ND,ND,0.0, 5,0.0009999999999999731,2.2727272727272116e-05,0.0,34.04215111478111,0.0,18,8,5,0,4,0,0,0,-9.278,74.611,1408.184,2.577,20.642,4.947,0.7781512503836436
5QB4,lig_36,lig_634,5,1.8,1.0,ND,ND,ND,17.857, 5,0.0009999999999999731,2.2727272727272116e-05,0.0,34.04215111478111,0.0,18,8,5,0,4,0,0,0,-8.148,89.647,1363.306,4.345,8.814,5.236,0.7781512503836436
5QB4,lig_36,lig_634,2,1.8,1.0,ND,ND,ND,3.472, 5,0.0009999999999999731,2.2727272727272116e-05,0.0,34.04215111478111,0.0,18,8,5,0,4,0,0,0,-8.635,64.606,1360.265,1.269,29.19,2.268,0.7781512503836436
5QB4,lig_36,lig_634,3,1.8,1.0,ND,ND,ND,4.172, 5,0.0009999999999999731,2.2727272727272116e-05,0.0,34.04215111478111,0.0,18,8,5,0,4,0,0,0,-8.284,70.073,1280.997,3.448,25.407,5.267,0.7781512503836436
5QB4,lig_13,lig_264,4,1.8,1.0,ND,ND,ND,1.886, 7,1.001,0.02129787234042553,0.0,34.04215111478111,0.0,21,9,4,0,3,0,0,0,-9.432,93.412,1518.78,3.106,36.397,4.806,0.9030899869919435
5QB4,lig_13,lig_264,7,1.8,1.0,ND,ND,ND,5.525, 7,1.001,0.02129787234042553,0.0,34.04215111478111,0.0,21,9,4,0,3,0,0,0,-8.371,73.769,1304.237,4.581,35.654,7.699,0.9030899869919435
5QB4,lig_13,lig_264,6,1.8,1.0,ND,ND,ND,4.25, 7,1.001,0.02129787234042553,0.0,34.04215111478111,0.0,21,9,4,0,3,0,0,0,-8.068,71.61,1378.435,3.464,34.645,4.879,0.9030899869919435
5QB4,lig_13,lig_264,8,1.8,1.0,ND,ND,ND,3.299, 7,1.001,0.02129787234042553,0.0,34.04215111478111,0.0,21,9,4,0,3,0,0,0,-7.866,60.725,1368.873,2.793,20.177,5.047,0.9030899869919435
5QB4,lig_13,lig_264,9,1.8,1.0,ND,ND,ND,3.421, 7,1.001,0.02129787234042553,0.0,34.04215111478111,0.0,21,9,4,0,3,0,0,0,-7.624,49.905,1248.118,3.799,11.377,8.244,0.9030899869919435
